0.000000	0.000000	-3.319495e-10
0.051282	0.000000	-3.141478e-05
0.102564	0.000000	-6.657843e-04
0.153846	0.000000	-1.676860e-03
0.205128	0.000000	-2.911342e-03
0.256410	0.000000	-4.298940e-03
0.307692	0.000000	-5.787502e-03
0.358974	0.000000	-7.333805e-03
0.410256	0.000000	-8.899942e-03
0.461538	0.000000	-1.045238e-02
0.512821	0.000000	-1.196063e-02
0.564103	0.000000	-1.339739e-02
0.615385	0.000000	-1.473785e-02
0.666667	0.000000	-1.596011e-02
0.717949	0.000000	-1.704469e-02
0.769231	0.000000	-1.797502e-02
0.820513	0.000000	-1.873696e-02
0.871795	0.000000	-1.931941e-02
0.923077	0.000000	-1.971374e-02
0.974359	0.000000	-1.991441e-02
1.025641	0.000000	-1.991843e-02
1.076923	0.000000	-1.972588e-02
1.128205	0.000000	-1.933945e-02
1.179487	0.000000	-1.876487e-02
1.230769	0.000000	-1.801043e-02
1.282051	0.000000	-1.708743e-02
1.333333	0.000000	-1.600967e-02
1.384615	0.000000	-1.479384e-02
1.435897	0.000000	-1.345914e-02
1.487179	0.000000	-1.202753e-02
1.538462	0.000000	-1.052349e-02
1.589744	0.000000	-8.974320e-03
1.641026	0.000000	-7.410117e-03
1.692308	0.000000	-5.864281e-03
1.743590	0.000000	-4.374146e-03
1.794872	0.000000	-2.982301e-03
1.846154	0.000000	-1.739828e-03
1.897436	0.000000	-7.142121e-04
1.948718	0.000000	-4.929991e-05
2.000000	0.000000	-3.309661e-10
0.000000	0.025641	-1.083876e-08
0.051282	0.025641	-1.382791e-05
0.102564	0.025641	-6.989386e-04
0.153846	0.025641	-1.702913e-03
0.205128	0.025641	-2.931125e-03
0.256410	0.025641	-4.314217e-03
0.307692	0.025641	-5.799282e-03
0.358974	0.025641	-7.342989e-03
0.410256	0.025641	-8.907054e-03
0.461538	0.025641	-1.045794e-02
0.512821	0.025641	-1.196494e-02
0.564103	0.025641	-1.340074e-02
0.615385	0.025641	-1.474046e-02
0.666667	0.025641	-1.596215e-02
0.717949	0.025641	-1.704630e-02
0.769231	0.025641	-1.797628e-02
0.820513	0.025641	-1.873801e-02
0.871795	0.025641	-1.932026e-02
0.923077	0.025641	-1.971451e-02
0.974359	0.025641	-1.991510e-02
1.025641	0.025641	-1.991913e-02
1.076923	0.025641	-1.972661e-02
1.128205	0.025641	-1.934031e-02
1.179487	0.025641	-1.876586e-02
1.230769	0.025641	-1.801168e-02
1.282051	0.025641	-1.708897e-02
1.333333	0.025641	-1.601165e-02
1.384615	0.025641	-1.479637e-02
1.435897	0.025641	-1.346241e-02
1.487179	0.025641	-1.203172e-02
1.538462	0.025641	-1.052890e-02
1.589744	0.025641	-8.981276e-03
1.641026	0.025641	-7.419072e-03
1.692308	0.025641	-5.875820e-03
1.743590	0.025641	-4.389019e-03
1.794872	0.025641	-3.001659e-03
1.846154	0.025641	-1.764938e-03
1.897436	0.025641	-7.447667e-04
1.948718	0.025641	-1.576996e-05
2.000000	0.025641	-8.281539e-09
0.000000	0.051282	-2.273456e-05
0.051282	0.051282	-1.376878e-04
0.102564	0.051282	-7.975329e-04
0.153846	0.051282	-1.778888e-03
0.205128	0.051282	-2.989314e-03
0.256410	0.051282	-4.359013e-03
0.307692	0.051282	-5.834180e-03
0.358974	0.051282	-7.370012e-03
0.410256	0.051282	-8.928203e-03
0.461538	0.051282	-1.047432e-02
0.512821	0.051282	-1.197776e-02
0.564103	0.051282	-1.341067e-02
0.615385	0.051282	-1.474824e-02
0.666667	0.051282	-1.596819e-02
0.717949	0.051282	-1.705108e-02
0.769231	0.051282	-1.798006e-02
0.820513	0.051282	-1.874109e-02
0.871795	0.051282	-1.932282e-02
0.923077	0.051282	-1.971676e-02
0.974359	0.051282	-1.991717e-02
1.025641	0.051282	-1.992121e-02
1.076923	0.051282	-1.972881e-02
1.128205	0.051282	-1.934281e-02
1.179487	0.051282	-1.876884e-02
1.230769	0.051282	-1.801535e-02
1.282051	0.051282	-1.709358e-02
1.333333	0.051282	-1.601753e-02
1.384615	0.051282	-1.480391e-02
1.435897	0.051282	-1.347211e-02
1.487179	0.051282	-1.204421e-02
1.538462	0.051282	-1.054496e-02
1.589744	0.051282	-9.001937e-03
1.641026	0.051282	-7.445636e-03
1.692308	0.051282	-5.909963e-03
1.743590	0.051282	-4.433015e-03
1.794872	0.051282	-3.058496e-03
1.846154	0.051282	-1.838685e-03
1.897436	0.051282	-8.391788e-04
1.948718	0.051282	-1.463413e-04
2.000000	0.051282	-2.598594e-05
0.000000	0.076923	-1.704094e-04
0.051282	0.076923	-3.423048e-04
0.102564	0.076923	-9.525324e-04
0.153846	0.076923	-1.899247e-03
0.205128	0.076923	-3.082612e-03
0.256410	0.076923	-4.431534e-03
0.307692	0.076923	-5.890645e-03
0.358974	0.076923	-7.414030e-03
0.410256	0.076923	-8.962541e-03
0.461538	0.076923	-1.050106e-02
0.512821	0.076923	-1.199861e-02
0.564103	0.076923	-1.342689e-02
0.615385	0.076923	-1.476090e-02
0.666667	0.076923	-1.597807e-02
0.717949	0.076923	-1.705886e-02
0.769231	0.076923	-1.798623e-02
0.820513	0.076923	-1.874611e-02
0.871795	0.076923	-1.932700e-02
0.923077	0.076923	-1.972044e-02
0.974359	0.076923	-1.992056e-02
1.025641	0.076923	-1.992460e-02
1.076923	0.076923	-1.973241e-02
1.128205	0.076923	-1.934692e-02
1.179487	0.076923	-1.877371e-02
1.230769	0.076923	-1.802138e-02
1.282051	0.076923	-1.710113e-02
1.333333	0.076923	-1.602717e-02
1.384615	0.076923	-1.481623e-02
1.435897	0.076923	-1.348798e-02
1.487179	0.076923	-1.206459e-02
1.538462	0.076923	-1.057122e-02
1.589744	0.076923	-9.035619e-03
1.641026	0.076923	-7.488900e-03
1.692308	0.076923	-5.965447e-03
1.743590	0.076923	-4.504156e-03
1.794872	0.076923	-3.150022e-03
1.846154	0.076923	-1.956576e-03
1.897436	0.076923	-9.920798e-04
1.948718	0.076923	-3.581869e-04
2.000000	0.076923	-1.785495e-04
0.000000	0.102564	-3.866890e-04
0.051282	0.102564	-5.713936e-04
0.102564	0.102564	-1.148145e-03
0.153846	0.102564	-2.055755e-03
0.205128	0.102564	-3.206198e-03
0.256410	0.102564	-4.528542e-03
0.307692	0.102564	-5.966705e-03
0.358974	0.102564	-7.473610e-03
0.410256	0.102564	-9.009123e-03
0.461538	0.102564	-1.053746e-02
0.512821	0.102564	-1.202700e-02
0.564103	0.102564	-1.344903e-02
0.615385	0.102564	-1.477817e-02
0.666667	0.102564	-1.599158e-02
0.717949	0.102564	-1.706949e-02
0.769231	0.102564	-1.799470e-02
0.820513	0.102564	-1.875296e-02
0.871795	0.102564	-1.933274e-02
0.923077	0.102564	-1.972544e-02
0.974359	0.102564	-1.992522e-02
1.025641	0.102564	-1.992921e-02
1.076923	0.102564	-1.973734e-02
1.128205	0.102564	-1.935250e-02
1.179487	0.102564	-1.878037e-02
1.230769	0.102564	-1.802956e-02
1.282051	0.102564	-1.711145e-02
1.333333	0.102564	-1.604028e-02
1.384615	0.102564	-1.483305e-02
1.435897	0.102564	-1.350956e-02
1.487179	0.102564	-1.209236e-02
1.538462	0.102564	-1.060683e-02
1.589744	0.102564	-9.081334e-03
1.641026	0.102564	-7.547373e-03
1.692308	0.102564	-6.040187e-03
1.743590	0.102564	-4.599619e-03
1.794872	0.102564	-3.271500e-03
1.846154	0.102564	-2.110982e-03
1.897436	0.102564	-1.187452e-03
1.948718	0.102564	-5.929846e-04
2.000000	0.102564	-4.015390e-04
0.000000	0.128205	-6.370637e-04
0.051282	0.128205	-8.204396e-04
0.102564	0.128205	-1.370269e-03
0.153846	0.128205	-2.239469e-03
0.205128	0.128205	-3.353763e-03
0.256410	0.128205	-4.646018e-03
0.307692	0.128205	-6.059478e-03
0.358974	0.128205	-7.546715e-03
0.410256	0.128205	-9.066465e-03
0.461538	0.128205	-1.058240e-02
0.512821	0.128205	-1.206208e-02
0.564103	0.128205	-1.347646e-02
0.615385	0.128205	-1.479956e-02
0.666667	0.128205	-1.600835e-02
0.717949	0.128205	-1.708267e-02
0.769231	0.128205	-1.800520e-02
0.820513	0.128205	-1.876147e-02
0.871795	0.128205	-1.933987e-02
0.923077	0.128205	-1.973165e-02
0.974359	0.128205	-1.993100e-02
1.025641	0.128205	-1.993494e-02
1.076923	0.128205	-1.974347e-02
1.128205	0.128205	-1.935944e-02
1.179487	0.128205	-1.878864e-02
1.230769	0.128205	-1.803972e-02
1.282051	0.128205	-1.712423e-02
1.333333	0.128205	-1.605653e-02
1.384615	0.128205	-1.485386e-02
1.435897	0.128205	-1.353627e-02
1.487179	0.128205	-1.212665e-02
1.538462	0.128205	-1.065082e-02
1.589744	0.128205	-9.137583e-03
1.641026	0.128205	-7.619172e-03
1.692308	0.128205	-6.131480e-03
1.743590	0.128205	-4.715242e-03
1.794872	0.128205	-3.417379e-03
1.846154	0.128205	-2.293288e-03
1.897436	0.128205	-1.410362e-03
1.948718	0.128205	-8.470026e-04
2.000000	0.128205	-6.580396e-04
0.000000	0.153846	-9.053105e-04
0.051282	0.153846	-1.083224e-03
0.102564	0.153846	-1.608717e-03
0.153846	0.153846	-2.441850e-03
0.205128	0.153846	-3.519627e-03
0.256410	0.153846	-4.779469e-03
0.307692	0.153846	-6.165785e-03
0.358974	0.153846	-7.630944e-03
0.410256	0.153846	-9.132773e-03
0.461538	0.153846	-1.063452e-02
0.512821	0.153846	-1.210285e-02
0.564103	0.153846	-1.350837e-02
0.615385	0.153846	-1.482447e-02
0.666667	0.153846	-1.602789e-02
0.717949	0.153846	-1.709804e-02
0.769231	0.153846	-1.801746e-02
0.820513	0.153846	-1.877140e-02
0.871795	0.153846	-1.934819e-02
0.923077	0.153846	-1.973891e-02
0.974359	0.153846	-1.993775e-02
1.025641	0.153846	-1.994163e-02
1.076923	0.153846	-1.975063e-02
1.128205	0.153846	-1.936754e-02
1.179487	0.153846	-1.879830e-02
1.230769	0.153846	-1.805158e-02
1.282051	0.153846	-1.713915e-02
1.333333	0.153846	-1.607548e-02
1.384615	0.153846	-1.487814e-02
1.435897	0.153846	-1.356735e-02
1.487179	0.153846	-1.216656e-02
1.538462	0.153846	-1.070181e-02
1.589744	0.153846	-9.202761e-03
1.641026	0.153846	-7.701925e-03
1.692308	0.153846	-6.236313e-03
1.743590	0.153846	-4.847038e-03
1.794872	0.153846	-3.581601e-03
1.846154	0.153846	-2.494730e-03
1.897436	0.153846	-1.650110e-03
1.948718	0.153846	-1.113993e-03
2.000000	0.153846	-9.318048e-04
0.000000	0.179487	-1.181273e-03
0.051282	0.179487	-1.352424e-03
0.102564	0.179487	-1.855500e-03
0.153846	0.179487	-2.655350e-03
0.205128	0.179487	-3.697430e-03
0.256410	0.179487	-4.924371e-03
0.307692	0.179487	-6.282287e-03
0.358974	0.179487	-7.723665e-03
0.410256	0.179487	-9.206229e-03
0.461538	0.179487	-1.069232e-02
0.512821	0.179487	-1.214827e-02
0.564103	0.179487	-1.354391e-02
0.615385	0.179487	-1.485232e-02
0.666667	0.179487	-1.604972e-02
0.717949	0.179487	-1.711526e-02
0.769231	0.179487	-1.803118e-02
0.820513	0.179487	-1.878255e-02
0.871795	0.179487	-1.935751e-02
0.923077	0.179487	-1.974708e-02
0.974359	0.179487	-1.994531e-02
1.025641	0.179487	-1.994916e-02
1.076923	0.179487	-1.975863e-02
1.128205	0.179487	-1.937662e-02
1.179487	0.179487	-1.880908e-02
1.230769	0.179487	-1.806486e-02
1.282051	0.179487	-1.715580e-02
1.333333	0.179487	-1.609666e-02
